Unnamed: 0,Restaurant Name,Address,Barangay,City / Town,Province,Price Range (Max), Specialty ,Other Data,Author,Review
16,Balinsasayaw Chicken Grill and Restaurant,"PPPW+4XH, A. Rengel Rd, Puerto Princesa, MIMAROPA, Philippines",Milagrosa,Puerto Princesa,Palawan,1400.0,"Filipino, Seafood, Vegetarian options",?redit cards acceptedOutdoor seatingBookingDeliveryTakeawayWheelchair accessible,Michael Maga-ao,I have always loved their spare ribs. One of my favorite place since the time when famous fast food chains were not around yet in Palawan. Food: 4 Service: 5 Atmosphere: 4
16,Balinsasayaw Chicken Grill and Restaurant,"PPPW+4XH, A. Rengel Rd, Puerto Princesa, MIMAROPA, Philippines",Milagrosa,Puerto Princesa,Palawan,1400.0,"Filipino, Seafood, Vegetarian options",?redit cards acceptedOutdoor seatingBookingDeliveryTakeawayWheelchair accessible,Julius Dangca,Food: 5 Service: 5 Atmosphere: 5
16,Balinsasayaw Chicken Grill and Restaurant,"PPPW+4XH, A. Rengel Rd, Puerto Princesa, MIMAROPA, Philippines",Milagrosa,Puerto Princesa,Palawan,1400.0,"Filipino, Seafood, Vegetarian options",?redit cards acceptedOutdoor seatingBookingDeliveryTakeawayWheelchair accessible,Walter Jeffries,Excellent establishment. Beautiful place and delicious food. Spent a week here scuba diving and ate here three times. My favorite.
16,Balinsasayaw Chicken Grill and Restaurant,"PPPW+4XH, A. Rengel Rd, Puerto Princesa, MIMAROPA, Philippines",Milagrosa,Puerto Princesa,Palawan,1400.0,"Filipino, Seafood, Vegetarian options",?redit cards acceptedOutdoor seatingBookingDeliveryTakeawayWheelchair accessible,MARICEL TUMAMAC,I love their foods Service: Dine in Meal type: Lunch
16,Balinsasayaw Chicken Grill and Restaurant,"PPPW+4XH, A. Rengel Rd, Puerto Princesa, MIMAROPA, Philippines",Milagrosa,Puerto Princesa,Palawan,1400.0,"Filipino, Seafood, Vegetarian options",?redit cards acceptedOutdoor seatingBookingDeliveryTakeawayWheelchair accessible,KÃ©vin DiÃ©sailes,Service: Dine in Meal type: Lunch Food: 4 Service: 5 Atmosphere: 5
16,Balinsasayaw Chicken Grill and Restaurant,"PPPW+4XH, A. Rengel Rd, Puerto Princesa, MIMAROPA, Philippines",Milagrosa,Puerto Princesa,Palawan,1400.0,"Filipino, Seafood, Vegetarian options",?redit cards acceptedOutdoor seatingBookingDeliveryTakeawayWheelchair accessible,Grace Bacomo,I love dining here... Service: Dine in Meal type: Lunch Food: 5 Service: 5 Atmosphere: 5
17,Tomato&Basil,"PQJC+RJ4, Puerto Princesa, MIMAROPA, Philippines",Bancao Bancao,Puerto Princesa,Palawan,1400.0,"Italian, Pizzeria",TakeawayBooking?redit cards acceptedDeliveryOutdoor seatingWi-FiParkingWheelchair accessible,,
19,The Orange Gecko Tagua'n,"129 F. Villarosa Rd, Puerto Princesa, MIMAROPA, Philippines",Bancao Bancao,Puerto Princesa,Palawan,730.0,"European, International, Vegetarian options",Outdoor seatingTakeawayBookingWheelchair accessible,Zamboanga Homes Best,"We had a bad experience with this hotel, we check in together with 5 seniors, we book for 4 rooms and it was around 8k plus for 4 rooms, we havenÂt sleep well because it was super hot as in mainit. Yung ac nila is defective ba idk basta all rooms are hot super init. I hope they will take actions on this kase we havenÂt slept well and we woke up in the Middle of the night sweating s sobrang init. Anyhow the staff are friendly pero yung ac ang init sobra."
19,The Orange Gecko Tagua'n,"129 F. Villarosa Rd, Puerto Princesa, MIMAROPA, Philippines",Bancao Bancao,Puerto Princesa,Palawan,730.0,"European, International, Vegetarian options",Outdoor seatingTakeawayBookingWheelchair accessible,Robin Gould,"I use this place for a location to work, relax, eat and use the pool when living in Puerto! Also stayed there one night! Rooms are very clean and beautiful! Food here always lovely! Definitely one of my favourite spots in Puerto!"
19,The Orange Gecko Tagua'n,"129 F. Villarosa Rd, Puerto Princesa, MIMAROPA, Philippines",Bancao Bancao,Puerto Princesa,Palawan,730.0,"European, International, Vegetarian options",Outdoor seatingTakeawayBookingWheelchair accessible,Phil Fray,"If your looking for a Hotel with Wifi services available, as well as a all day restaurant within it for Breakfast, Lunch and Dinner, this is the place in Puerto Princessa City in Palawan. Modest Air-conditioned rooms boast a decent hot water shower, which comes with a fridge stocked with mini bar if you choose.. Live music available however time I was there pandemic altered that. The artwork and misc. Items throughout the lobby / bar/ kitchen are I remember being most intriguing, featuring local artist paintings, along with a true tropical feel which adds to this unique environment. Has an incredible pool which you can invite others to join for a combined day of eating and drinking poolside for a modest 500 Pesos per person daily fee. Which is the norm. throughout all the Hotels I've stayed at here in Puerto Princessa. Staff was very kind and helpful in orchestrating my needs as for me being brand new to the Philippines and area proved very helpful. Children friendly , with various games available for them. Along with a decent library to find a book to relax by the pool with. A full bar is available for adults also."
19,The Orange Gecko Tagua'n,"129 F. Villarosa Rd, Puerto Princesa, MIMAROPA, Philippines",Bancao Bancao,Puerto Princesa,Palawan,730.0,"European, International, Vegetarian options",Outdoor seatingTakeawayBookingWheelchair accessible,Tom Van Dyke,"We are looking forward to our return after a wonderful and relaxing stay. Owners are very personable and restaurant and pool round out a wonderful place to stay. We had the ""honeymoon suite"" ;)"
19,The Orange Gecko Tagua'n,"129 F. Villarosa Rd, Puerto Princesa, MIMAROPA, Philippines",Bancao Bancao,Puerto Princesa,Palawan,730.0,"European, International, Vegetarian options",Outdoor seatingTakeawayBookingWheelchair accessible,Keith Mikkelson,Located near the airport this food is for takeout
19,The Orange Gecko Tagua'n,"129 F. Villarosa Rd, Puerto Princesa, MIMAROPA, Philippines",Bancao Bancao,Puerto Princesa,Palawan,730.0,"European, International, Vegetarian options",Outdoor seatingTakeawayBookingWheelchair accessible,Erwin Pascua Sese,Very accommodating PalaweÃ±os received us here
19,The Orange Gecko Tagua'n,"129 F. Villarosa Rd, Puerto Princesa, MIMAROPA, Philippines",Bancao Bancao,Puerto Princesa,Palawan,730.0,"European, International, Vegetarian options",Outdoor seatingTakeawayBookingWheelchair accessible,sheila apaitan,Thank you..ang ganda sulit sa budget.
19,The Orange Gecko Tagua'n,"129 F. Villarosa Rd, Puerto Princesa, MIMAROPA, Philippines",Bancao Bancao,Puerto Princesa,Palawan,730.0,"European, International, Vegetarian options",Outdoor seatingTakeawayBookingWheelchair accessible,Bingsu,"The food is good, but prices... There are also two dogs walking around the restaurant and sitting next to your table."
19,The Orange Gecko Tagua'n,"129 F. Villarosa Rd, Puerto Princesa, MIMAROPA, Philippines",Bancao Bancao,Puerto Princesa,Palawan,730.0,"European, International, Vegetarian options",Outdoor seatingTakeawayBookingWheelchair accessible,Peter Turner,"Absolutely love this little hideout in Puerto Princessa. Decorated from all round the world, it's a fantastic place to relax away from the bustle of the touristy Puerto hotpots. Friendly staff and great atmosphere. Highly recommended"
19,The Orange Gecko Tagua'n,"129 F. Villarosa Rd, Puerto Princesa, MIMAROPA, Philippines",Bancao Bancao,Puerto Princesa,Palawan,730.0,"European, International, Vegetarian options",Outdoor seatingTakeawayBookingWheelchair accessible,Benjamin HARTMANN,Great place to party live band every Saturday nice ambiance and adorables people
19,The Orange Gecko Tagua'n,"129 F. Villarosa Rd, Puerto Princesa, MIMAROPA, Philippines",Bancao Bancao,Puerto Princesa,Palawan,730.0,"European, International, Vegetarian options",Outdoor seatingTakeawayBookingWheelchair accessible,Grace Mullion,"An owner that cares.. Nice place, Great food burger and chips. Australian"
19,The Orange Gecko Tagua'n,"129 F. Villarosa Rd, Puerto Princesa, MIMAROPA, Philippines",Bancao Bancao,Puerto Princesa,Palawan,730.0,"European, International, Vegetarian options",Outdoor seatingTakeawayBookingWheelchair accessible,Willem 67,Food was excellent. Hope next time same food platter but no quiz
19,The Orange Gecko Tagua'n,"129 F. Villarosa Rd, Puerto Princesa, MIMAROPA, Philippines",Bancao Bancao,Puerto Princesa,Palawan,730.0,"European, International, Vegetarian options",Outdoor seatingTakeawayBookingWheelchair accessible,Shaun Berrie,Good food good prices and warm welcome
19,The Orange Gecko Tagua'n,"129 F. Villarosa Rd, Puerto Princesa, MIMAROPA, Philippines",Bancao Bancao,Puerto Princesa,Palawan,730.0,"European, International, Vegetarian options",Outdoor seatingTakeawayBookingWheelchair accessible,Max Moniaci,Espresso is not good
19,The Orange Gecko Tagua'n,"129 F. Villarosa Rd, Puerto Princesa, MIMAROPA, Philippines",Bancao Bancao,Puerto Princesa,Palawan,730.0,"European, International, Vegetarian options",Outdoor seatingTakeawayBookingWheelchair accessible,Christian Edghill,My GF and I went here for breakfast! The lady was really nice and the food was absolutely delicious! I had the scrambled eggs with minced beef! Would definitely have it again!
19,The Orange Gecko Tagua'n,"129 F. Villarosa Rd, Puerto Princesa, MIMAROPA, Philippines",Bancao Bancao,Puerto Princesa,Palawan,730.0,"European, International, Vegetarian options",Outdoor seatingTakeawayBookingWheelchair accessible,Louie Dimaano Concepcion,Best burger in Puerto Princesa City!! Cozy place. Soft jazz music. Heaven!!
19,The Orange Gecko Tagua'n,"129 F. Villarosa Rd, Puerto Princesa, MIMAROPA, Philippines",Bancao Bancao,Puerto Princesa,Palawan,730.0,"European, International, Vegetarian options",Outdoor seatingTakeawayBookingWheelchair accessible,Juerg Senn,"Restaurant with beautiful artwork. One or two times a week live music jam session, not loud you still can talk. Good food and frienly people."
19,The Orange Gecko Tagua'n,"129 F. Villarosa Rd, Puerto Princesa, MIMAROPA, Philippines",Bancao Bancao,Puerto Princesa,Palawan,730.0,"European, International, Vegetarian options",Outdoor seatingTakeawayBookingWheelchair accessible,Craig Fishlock,"Met the lovely owner her husband and her lovely son , the"
19,The Orange Gecko Tagua'n,"129 F. Villarosa Rd, Puerto Princesa, MIMAROPA, Philippines",Bancao Bancao,Puerto Princesa,Palawan,730.0,"European, International, Vegetarian options",Outdoor seatingTakeawayBookingWheelchair accessible,Harry Huffels,Great beef lasagna and theright tunes for the vibe of the room.Will go back.
22,Lawiswis Ecostore and Restaurant,"Irawan-Sta.Lourdes circumferential road Bgy, Irawan - Tagburos Rd, Puerto Princesa, MIMAROPA, Philippines",Irawan,Puerto Princesa,Palawan,1400.0,Filipino ,Outdoor seatingDeliveryTakeawayBooking,Miroslav Koudelka,Food: 5 Service: 5 Atmosphere: 5
22,Lawiswis Ecostore and Restaurant,"Irawan-Sta.Lourdes circumferential road Bgy, Irawan - Tagburos Rd, Puerto Princesa, MIMAROPA, Philippines",Irawan,Puerto Princesa,Palawan,1400.0,Filipino ,Outdoor seatingDeliveryTakeawayBooking,Michi Bru,Very friendly and delicious food
22,Lawiswis Ecostore and Restaurant,"Irawan-Sta.Lourdes circumferential road Bgy, Irawan - Tagburos Rd, Puerto Princesa, MIMAROPA, Philippines",Irawan,Puerto Princesa,Palawan,1400.0,Filipino ,Outdoor seatingDeliveryTakeawayBooking,toyama guitar,"This is a GREAT restaurant The foods are soooooo YUMMY Oh deer, I am missing this place now Service: Dine in Meal type: Dinner Food: 5 Service: 5 Atmosphere: 5"
22,Lawiswis Ecostore and Restaurant,"Irawan-Sta.Lourdes circumferential road Bgy, Irawan - Tagburos Rd, Puerto Princesa, MIMAROPA, Philippines",Irawan,Puerto Princesa,Palawan,1400.0,Filipino ,Outdoor seatingDeliveryTakeawayBooking,Levi Sanchez,So homey.. Food: 5 Service: 5 Atmosphere: 5
22,Lawiswis Ecostore and Restaurant,"Irawan-Sta.Lourdes circumferential road Bgy, Irawan - Tagburos Rd, Puerto Princesa, MIMAROPA, Philippines",Irawan,Puerto Princesa,Palawan,1400.0,Filipino ,Outdoor seatingDeliveryTakeawayBooking,David StegmÃ¼ller,Best food we had in the Region. It worth the way ! Service: Dine in Meal type: Lunch
22,Lawiswis Ecostore and Restaurant,"Irawan-Sta.Lourdes circumferential road Bgy, Irawan - Tagburos Rd, Puerto Princesa, MIMAROPA, Philippines",Irawan,Puerto Princesa,Palawan,1400.0,Filipino ,Outdoor seatingDeliveryTakeawayBooking,Irina,"Wonderful place! The atmosphere was so calm and amazing. Nice and friendly staff. This is a barefoot restaurant, so you should leave your shoes at the entrance. They serve philippine food, and it is really good. If the staff reads this review: please, add some chicken in tomato pasta, then it will be really perfect."
22,Lawiswis Ecostore and Restaurant,"Irawan-Sta.Lourdes circumferential road Bgy, Irawan - Tagburos Rd, Puerto Princesa, MIMAROPA, Philippines",Irawan,Puerto Princesa,Palawan,1400.0,Filipino ,Outdoor seatingDeliveryTakeawayBooking,Mary Joann Awayan,Ok atmosphere during late afternoons. Atmosphere: 4
22,Lawiswis Ecostore and Restaurant,"Irawan-Sta.Lourdes circumferential road Bgy, Irawan - Tagburos Rd, Puerto Princesa, MIMAROPA, Philippines",Irawan,Puerto Princesa,Palawan,1400.0,Filipino ,Outdoor seatingDeliveryTakeawayBooking,Marielle Bautista,Service: Dine in Meal type: Lunch Food: 5 Service: 5 Atmosphere: 5 Parking space: Plenty of parking Parking options Free parking lot
22,Lawiswis Ecostore and Restaurant,"Irawan-Sta.Lourdes circumferential road Bgy, Irawan - Tagburos Rd, Puerto Princesa, MIMAROPA, Philippines",Irawan,Puerto Princesa,Palawan,1400.0,Filipino ,Outdoor seatingDeliveryTakeawayBooking,Daniel Domingo,Awesome ambience Food: 5 Service: 5 Atmosphere: 5
22,Lawiswis Ecostore and Restaurant,"Irawan-Sta.Lourdes circumferential road Bgy, Irawan - Tagburos Rd, Puerto Princesa, MIMAROPA, Philippines",Irawan,Puerto Princesa,Palawan,1400.0,Filipino ,Outdoor seatingDeliveryTakeawayBooking,Angelina Tan,Food was great!! Service: Dine in Meal type: Dinner Food: 5 Service: 5 Atmosphere: 5
22,Lawiswis Ecostore and Restaurant,"Irawan-Sta.Lourdes circumferential road Bgy, Irawan - Tagburos Rd, Puerto Princesa, MIMAROPA, Philippines",Irawan,Puerto Princesa,Palawan,1400.0,Filipino ,Outdoor seatingDeliveryTakeawayBooking,rorie sales,Vegetarian options: Stir fried vegetables All vegetables Kare-kare (request upon order) Kid-friendliness: Craft Arts and reading materials are available for kids to enjoy doing while waiting to leave. The view of the pond is also enjoyable for the kids too. Parking: Available spaces for parking outside Service: Dine in Meal type: Lunch
22,Lawiswis Ecostore and Restaurant,"Irawan-Sta.Lourdes circumferential road Bgy, Irawan - Tagburos Rd, Puerto Princesa, MIMAROPA, Philippines",Irawan,Puerto Princesa,Palawan,1400.0,Filipino ,Outdoor seatingDeliveryTakeawayBooking,Jules Balan,Kid-friendliness: Kids can explore the place and learn about organic products and eco friendly things. Service: Dine in Meal type: Lunch
22,Lawiswis Ecostore and Restaurant,"Irawan-Sta.Lourdes circumferential road Bgy, Irawan - Tagburos Rd, Puerto Princesa, MIMAROPA, Philippines",Irawan,Puerto Princesa,Palawan,1400.0,Filipino ,Outdoor seatingDeliveryTakeawayBooking,Ed Wilkins,Service: Dine in Meal type: Lunch
22,Lawiswis Ecostore and Restaurant,"Irawan-Sta.Lourdes circumferential road Bgy, Irawan - Tagburos Rd, Puerto Princesa, MIMAROPA, Philippines",Irawan,Puerto Princesa,Palawan,1400.0,Filipino ,Outdoor seatingDeliveryTakeawayBooking,Altair Bantilan,Great ambiance! Recommended for those who want to have coffee break within the city.
22,Lawiswis Ecostore and Restaurant,"Irawan-Sta.Lourdes circumferential road Bgy, Irawan - Tagburos Rd, Puerto Princesa, MIMAROPA, Philippines",Irawan,Puerto Princesa,Palawan,1400.0,Filipino ,Outdoor seatingDeliveryTakeawayBooking,Lisa Pletneva,Great place to have a delicious lunch! Amazing atmosphere and friendly staff. Two thumbs up! Service: Dine in Meal type: Lunch
22,Lawiswis Ecostore and Restaurant,"Irawan-Sta.Lourdes circumferential road Bgy, Irawan - Tagburos Rd, Puerto Princesa, MIMAROPA, Philippines",Irawan,Puerto Princesa,Palawan,1400.0,Filipino ,Outdoor seatingDeliveryTakeawayBooking,Ydlaz,The staff are very friendly and accommodating.. Service: Dine in Meal type: Breakfast
22,Lawiswis Ecostore and Restaurant,"Irawan-Sta.Lourdes circumferential road Bgy, Irawan - Tagburos Rd, Puerto Princesa, MIMAROPA, Philippines",Irawan,Puerto Princesa,Palawan,1400.0,Filipino ,Outdoor seatingDeliveryTakeawayBooking,Rowland Alarcon,"Food is ""ok"". Serves regular Filipino Dishes. Service is slow. A bit on the pricey side (food quality wise). Not for PWD. No wheelchair ramp. Need to bring own vehicle, no public transport available in the area. Very limited vehicle parking. Road shoulders were being used for parking. Service: Dine in Meal type: Lunch"
22,Lawiswis Ecostore and Restaurant,"Irawan-Sta.Lourdes circumferential road Bgy, Irawan - Tagburos Rd, Puerto Princesa, MIMAROPA, Philippines",Irawan,Puerto Princesa,Palawan,1400.0,Filipino ,Outdoor seatingDeliveryTakeawayBooking,Adan Ray Timothy Jagmis,"A superb place to have a peace and quiet meal. Very clean, the food is great. Solid!"
22,Lawiswis Ecostore and Restaurant,"Irawan-Sta.Lourdes circumferential road Bgy, Irawan - Tagburos Rd, Puerto Princesa, MIMAROPA, Philippines",Irawan,Puerto Princesa,Palawan,1400.0,Filipino ,Outdoor seatingDeliveryTakeawayBooking,John Mark Labrador,Its brewed coffee is highly recommended. Perfect!
22,Lawiswis Ecostore and Restaurant,"Irawan-Sta.Lourdes circumferential road Bgy, Irawan - Tagburos Rd, Puerto Princesa, MIMAROPA, Philippines",Irawan,Puerto Princesa,Palawan,1400.0,Filipino ,Outdoor seatingDeliveryTakeawayBooking,Jaimee J.A.R,"A perfect way to drive and dine, a quiet place to have your dinner. Good food, good drinks, at good prices"
23,Olio e Basilico Ristorante,"PQM4+MGF, F. Villarosa Rd, Puerto Princesa, MIMAROPA, Philippines",Bancao Bancao,Puerto Princesa,Palawan,1400.0,"Italian, Pizza, Seafood",Outdoor seating,Lev Ustinov,Perfect Pizza and Fantastic homemade Limoncello
23,Olio e Basilico Ristorante,"PQM4+MGF, F. Villarosa Rd, Puerto Princesa, MIMAROPA, Philippines",Bancao Bancao,Puerto Princesa,Palawan,1400.0,"Italian, Pizza, Seafood",Outdoor seating,Gary Cullen,It just wasn't very good.
23,Olio e Basilico Ristorante,"PQM4+MGF, F. Villarosa Rd, Puerto Princesa, MIMAROPA, Philippines",Bancao Bancao,Puerto Princesa,Palawan,1400.0,"Italian, Pizza, Seafood",Outdoor seating,Michaela R.,Very good italian food
23,Olio e Basilico Ristorante,"PQM4+MGF, F. Villarosa Rd, Puerto Princesa, MIMAROPA, Philippines",Bancao Bancao,Puerto Princesa,Palawan,1400.0,"Italian, Pizza, Seafood",Outdoor seating,Zhenya Aleksandrova,"The best restaurant in the area. Fantastic food and service. Matteo, the owner is a great person and his home made limoncello is delicious. We went three times for one week. A must visit place!!! Gracie per tutto!"
23,Olio e Basilico Ristorante,"PQM4+MGF, F. Villarosa Rd, Puerto Princesa, MIMAROPA, Philippines",Bancao Bancao,Puerto Princesa,Palawan,1400.0,"Italian, Pizza, Seafood",Outdoor seating,Dan Ãke Eriksson,"We had problems to find the place at beginning and the sign was a little bit hard to see. Inside was really relaxing , nice tables and really good service and atmosphere. Food was great and got some home made limoncello after we was finished"
23,Olio e Basilico Ristorante,"PQM4+MGF, F. Villarosa Rd, Puerto Princesa, MIMAROPA, Philippines",Bancao Bancao,Puerto Princesa,Palawan,1400.0,"Italian, Pizza, Seafood",Outdoor seating,ian laursen,Delicious food and warm atmosphere couldn't have asked for a better dinning experience
23,Olio e Basilico Ristorante,"PQM4+MGF, F. Villarosa Rd, Puerto Princesa, MIMAROPA, Philippines",Bancao Bancao,Puerto Princesa,Palawan,1400.0,"Italian, Pizza, Seafood",Outdoor seating,Max Viaggiatore,"Very cozy place with a sweet touch of Italy. Very friendly owners (Her a very sweet Filipina ""Italian Culture lover"", Him a passionate pure Italian). Quiet and fine Dinners there in a romantic tropical atmosphere..."
23,Olio e Basilico Ristorante,"PQM4+MGF, F. Villarosa Rd, Puerto Princesa, MIMAROPA, Philippines",Bancao Bancao,Puerto Princesa,Palawan,1400.0,"Italian, Pizza, Seafood",Outdoor seating,Ekaterina *Eka* Chernysheva,"Cosy restaurant with authentic Italian cuisine. The owner is a very friendly man. We enjoyed our dinner a lot. For 4 glasses of wine, a pasta, a pizza, a carpaccio and 1 dessert we paid 2400 php"
23,Olio e Basilico Ristorante,"PQM4+MGF, F. Villarosa Rd, Puerto Princesa, MIMAROPA, Philippines",Bancao Bancao,Puerto Princesa,Palawan,1400.0,"Italian, Pizza, Seafood",Outdoor seating,Fergus Jones,Very good authentic Italian food. Very nice setting. Service is unusual but charming.
23,Olio e Basilico Ristorante,"PQM4+MGF, F. Villarosa Rd, Puerto Princesa, MIMAROPA, Philippines",Bancao Bancao,Puerto Princesa,Palawan,1400.0,"Italian, Pizza, Seafood",Outdoor seating,bubble tea,Healthy recipes and the pizza is the best! Crust is not too crispy yet not too mushy also i noticed they used actual tomatoes for the sauce :O
23,Olio e Basilico Ristorante,"PQM4+MGF, F. Villarosa Rd, Puerto Princesa, MIMAROPA, Philippines",Bancao Bancao,Puerto Princesa,Palawan,1400.0,"Italian, Pizza, Seafood",Outdoor seating,Steven Glennie,"Service was brilliant, the waiter was friendly and attentive. Beautiful setting! The food was fresh, flavoursome and delicious. Would highly recommend. Couple from the UK."
23,Olio e Basilico Ristorante,"PQM4+MGF, F. Villarosa Rd, Puerto Princesa, MIMAROPA, Philippines",Bancao Bancao,Puerto Princesa,Palawan,1400.0,"Italian, Pizza, Seafood",Outdoor seating,Kjell Lindell,Great pizza and carbonara
23,Olio e Basilico Ristorante,"PQM4+MGF, F. Villarosa Rd, Puerto Princesa, MIMAROPA, Philippines",Bancao Bancao,Puerto Princesa,Palawan,1400.0,"Italian, Pizza, Seafood",Outdoor seating,Roselyn Venturi,Best Italian cuisine in Puerto Princesa City & romantic place.
23,Olio e Basilico Ristorante,"PQM4+MGF, F. Villarosa Rd, Puerto Princesa, MIMAROPA, Philippines",Bancao Bancao,Puerto Princesa,Palawan,1400.0,"Italian, Pizza, Seafood",Outdoor seating,Martina Cvitanovic,"Wow....had a BEAUTIFUL dinner here tonight! This is the real deal Italian. Not the typical""Italian"" you get in the Philippines with weird sweet/suagry tomato sauce but the kind you get IN Italy!! My fiancÃ© had the Carbonara (which he said was the best one he's had) and I had the penne Bolognese. The pasta was cooked perfectly and there was SO much flavour in the sauce and the meat was high quality.I had the banana split with flambe bananas and nuts and it was DELICIOUS!! The owner came and said chatted a bit and was super friendly. All the food is made FRESH to order and I dont know about you but I'd rather wait a bit longer for fresh then stuff that's been sitting there all day! So sit back, have a drink, and relax waiting for your food. You're on vacation! Slow your life down a bit like the Italians do. At the end of our meal the owner came and dropped off homemade delicious Limoncillo!!! Highly recommend this place if you're in the mood for amazing pasta!! They had a bunch of other stuff on the menu including pizza but we wer totally in the mood for pasta so that's all we got. If it wasn't pur last night here we'd be headed there tomorrow 100%"
23,Olio e Basilico Ristorante,"PQM4+MGF, F. Villarosa Rd, Puerto Princesa, MIMAROPA, Philippines",Bancao Bancao,Puerto Princesa,Palawan,1400.0,"Italian, Pizza, Seafood",Outdoor seating,CR Castro,"Only 4 because the waiter didn't know what they had on the menu, and had to keep going back to check if what was on the menu was avail. Other than that it was amazingly good food. The ambience was nice as well."
23,Olio e Basilico Ristorante,"PQM4+MGF, F. Villarosa Rd, Puerto Princesa, MIMAROPA, Philippines",Bancao Bancao,Puerto Princesa,Palawan,1400.0,"Italian, Pizza, Seafood",Outdoor seating,Maria Alexandra Umali,"Homey, casual place with fine dining vibe. The hosts are very friendly and the food tastes great, and well worth the wait. Try the limoncello!"
23,Olio e Basilico Ristorante,"PQM4+MGF, F. Villarosa Rd, Puerto Princesa, MIMAROPA, Philippines",Bancao Bancao,Puerto Princesa,Palawan,1400.0,"Italian, Pizza, Seafood",Outdoor seating,Josh Keogh,"Hidden gem of puerto princessa! Nice relaxed atmosphere. Kept it simple with bruschetta, spicy pizza and a salad paired with a house red and couldn't fault the authentic italian flavour! Similarly priced to other restaurants in the area. Worth the detour. Molto bene, gratzi!"
23,Olio e Basilico Ristorante,"PQM4+MGF, F. Villarosa Rd, Puerto Princesa, MIMAROPA, Philippines",Bancao Bancao,Puerto Princesa,Palawan,1400.0,"Italian, Pizza, Seafood",Outdoor seating,Josh Keogh,excellent authentic italian food and drink. relaxed atmosphere and good prices. worth travelling to for a great meal in puerto princessa!
23,Olio e Basilico Ristorante,"PQM4+MGF, F. Villarosa Rd, Puerto Princesa, MIMAROPA, Philippines",Bancao Bancao,Puerto Princesa,Palawan,1400.0,"Italian, Pizza, Seafood",Outdoor seating,Yufang Lin,The food is great. The owner and staffs there are nice. Even you go there alone you can still enjoy and feel comfortable there.Ps. The homemade liquid is excellent.
23,Olio e Basilico Ristorante,"PQM4+MGF, F. Villarosa Rd, Puerto Princesa, MIMAROPA, Philippines",Bancao Bancao,Puerto Princesa,Palawan,1400.0,"Italian, Pizza, Seafood",Outdoor seating,Sam Hall,Was closed when we came
24,Lale' Restaurant,"LGQ Building, National Hiway, corner D Delos Reyes Rd, Puerto Princesa, MIMAROPA, Philippines",San Pedro,Puerto Princesa,Palawan,1400.0,"Indian, Thai, Asian, Healthy food, Vegetarian options",Cash onlyTakeawayParkingBookingWheelchair accessible,Koos Mulder,Love the Curry foods
24,Lale' Restaurant,"LGQ Building, National Hiway, corner D Delos Reyes Rd, Puerto Princesa, MIMAROPA, Philippines",San Pedro,Puerto Princesa,Palawan,1400.0,"Indian, Thai, Asian, Healthy food, Vegetarian options",Cash onlyTakeawayParkingBookingWheelchair accessible,Koos Mulder,Lovely Thai and Indian food.
24,Lale' Restaurant,"LGQ Building, National Hiway, corner D Delos Reyes Rd, Puerto Princesa, MIMAROPA, Philippines",San Pedro,Puerto Princesa,Palawan,1400.0,"Indian, Thai, Asian, Healthy food, Vegetarian options",Cash onlyTakeawayParkingBookingWheelchair accessible,Ashish Rastogi,Great Indian food
24,Lale' Restaurant,"LGQ Building, National Hiway, corner D Delos Reyes Rd, Puerto Princesa, MIMAROPA, Philippines",San Pedro,Puerto Princesa,Palawan,1400.0,"Indian, Thai, Asian, Healthy food, Vegetarian options",Cash onlyTakeawayParkingBookingWheelchair accessible,PRANSHUL BUDHRAJA,Owner must have to be strict here as I had gone 2 times here food is so good but yu dnt get roti/Indian chapati and the place remain empty mostly and I reach there at 8-30 and he had take order by requesting second guest came at 8-50 but he refuse that it's close might be if owner was there then that Indian couple like us dnt sleep empty stomach
24,Lale' Restaurant,"LGQ Building, National Hiway, corner D Delos Reyes Rd, Puerto Princesa, MIMAROPA, Philippines",San Pedro,Puerto Princesa,Palawan,1400.0,"Indian, Thai, Asian, Healthy food, Vegetarian options",Cash onlyTakeawayParkingBookingWheelchair accessible,Holly May,We are vegetarian and really enjoyed the Indian food we had. The cook caters to how spicy you would like your meal. We shared an Indian curry between 2 of us as the portion was big and it came with rice. We also had some flatbread with sauce as a starter and this was nice enough. Was a bit quiet but recommend a visit if you fancy Indian food!
24,Lale' Restaurant,"LGQ Building, National Hiway, corner D Delos Reyes Rd, Puerto Princesa, MIMAROPA, Philippines",San Pedro,Puerto Princesa,Palawan,1400.0,"Indian, Thai, Asian, Healthy food, Vegetarian options",Cash onlyTakeawayParkingBookingWheelchair accessible,manelyn bacsal,Good indian and thai food. And the service was fast.
24,Lale' Restaurant,"LGQ Building, National Hiway, corner D Delos Reyes Rd, Puerto Princesa, MIMAROPA, Philippines",San Pedro,Puerto Princesa,Palawan,1400.0,"Indian, Thai, Asian, Healthy food, Vegetarian options",Cash onlyTakeawayParkingBookingWheelchair accessible,Philip WB,"Quiet little restaurant with very tasty food. Not immediately apparent from the road, as it set back a little, although it has a huge sign. The roast chicken with the salad and rice was a little dry, despite the sauce, but nevertheless tasty. The beef curry was excellent. The sauce delicious. Definitely recommended.If this review helps, then please like."
